line_count,word_count,avg_sentence_length,lexical_diversity,tfidf_keywords,repetition_rate,stopword_ratio,avg_sentiment,sentiment_std,question_rate,emotion_distribution,exclamation_rate,intensity_score,num_clusters,dominant_cluster_ratio,semantic_variance_spacy,pos_distribution,pronoun_usage,tense_distribution,dialogue_density,duration_seconds,scene_change_density,topic_distribution,semantic_similarity_score,coherence_score,imdbID,rating,votes
1575,9702,6.132743362831858,0.1015254586683158,"['like', 'know', 'gonna', 'don', 'yeah', 'baby', 'want', 'jamie', 'just', 'mom']",0.0004154817369556,0.3846629560915275,0.0294159898302755,0.2127265000800354,0.0876190476190476,"{'anger': 0.07710843373493977, 'anticipation': 0.0963855421686747, 'disgust': 0.05783132530120482, 'fear': 0.10602409638554217, 'joy': 0.06987951807228916, 'negative': 0.16626506024096385, 'positive': 0.1855421686746988, 'sadness': 0.08674698795180723, 'surprise': 0.05060240963855422, 'trust': 0.10361445783132531}",0.0038095238095238,0.010204081632653,5,0.5307936507936508,0.0167461037635803,"{'noun': 0.06413682522715125, 'verb': 0.12495991448423303, 'adjective': 0.030785676109032604}",0.1369321218599679,"{'present': 0.7846332945285215, 'past': 0.1612339930151339, 'future': 0.05413271245634459}",37.95656323201943,2489.688,0.048198810453358,"[0.20470326836921227, 0.1756202468142629, 0.23112843824021737, 0.20924755049483035, 0.17930049608147441]",0.1656487584114074,0.2303829044103622,tt1912533,4.7,0
1481,9033,6.070564516129032,0.1055020480460533,"['like', 'don', 'gonna', 'know', 'just', 'house', 'mario', 'want', 'mean', 'yeah']",0.0001843166596711,0.3817115022694564,0.0264759269165076,0.2003754419204981,0.0783254557731262,"{'anger': 0.06329113924050633, 'anticipation': 0.11392405063291139, 'disgust': 0.056962025316455694, 'fear': 0.06962025316455696, 'joy': 0.10548523206751055, 'negative': 0.13291139240506328, 'positive': 0.2088607594936709, 'sadness': 0.07172995780590717, 'surprise': 0.052742616033755275, 'trust': 0.12447257383966245}",0.0047265361242403,0.0105169932469832,5,0.6650911546252533,0.0169519204646348,"{'noun': 0.061918437679494544, 'adjective': 0.03124641010913268, 'verb': 0.12590465249856406}",0.1337162550258472,"{'present': 0.7955801104972375, 'past': 0.15776550030693678, 'future': 0.04665438919582566}",35.61104848208206,2495.293,0.0,"[0.19842671428773867, 0.1856750993984351, 0.21588022503476692, 0.20735592603584846, 0.19266203524320832]",0.1642856746912002,0.2214687019586563,tt1922797,,0
2523,15463,6.123960396039604,0.0829722563538769,"['like', 'know', 'don', 'just', 'yeah', 'think', 'gonna', 'want', 'baby', 'mom']",0.0004120693898449,0.3805212442604928,0.0321784538951601,0.2114039729594955,0.0820451843043995,"{'anger': 0.05140961857379768, 'anticipation': 0.09950248756218906, 'disgust': 0.05472636815920398, 'fear': 0.0845771144278607, 'joy': 0.087893864013267, 'negative': 0.1890547263681592, 'positive': 0.19237147595356552, 'sadness': 0.087893864013267, 'surprise': 0.05306799336650083, 'trust': 0.09950248756218906}",0.0126833135156559,0.0087951885145185,5,0.5873959571938169,0.0172640644013881,"{'verb': 0.11852642819006941, 'noun': 0.06914041644420715, 'adjective': 0.03804057661505606}",0.1278029898558462,"{'present': 0.8127988230967267, 'past': 0.13497609415226186, 'future': 0.0522250827510114}",40.10769570716772,3774.338,0.0476904824104253,"[0.20013335794755877, 0.18661639409026204, 0.19250047398820763, 0.1948877944123437, 0.22586197956162446]",0.1650776714086532,0.2206587344408035,tt3809270,,0
1475,8876,6.001352265043948,0.1057908968003605,"['know', 'like', 'yeah', 'school', 'don', 'gonna', 'want', 'really', 'just', 'okay']",0.0003983165834923,0.3696484903109509,0.044225796708,0.2112369670927902,0.1071186440677966,"{'anger': 0.05620608899297424, 'anticipation': 0.12646370023419204, 'disgust': 0.03747072599531616, 'fear': 0.06791569086651054, 'joy': 0.10304449648711944, 'negative': 0.12646370023419204, 'positive': 0.2107728337236534, 'sadness': 0.07259953161592506, 'surprise': 0.06323185011709602, 'trust': 0.1358313817330211}",0.0040677966101694,0.0065344749887336,5,0.7016949152542373,0.0179839525371789,"{'verb': 0.1148797769775816, 'adjective': 0.03635730049947729, 'noun': 0.06516436287605994}",0.1323034034150307,"{'present': 0.819300518134715, 'future': 0.05310880829015544, 'past': 0.12759067357512954}",35.62780417992645,2484.015,0.0241544435118145,"[0.19972200958430425, 0.16563398808116284, 0.23702096755943353, 0.1875495614563515, 0.21007347331874562]",0.1674935519695282,0.2303515821695327,tt1935965,,0
1478,8852,5.985125084516565,0.1060777225485765,"['gonna', 'baby', 'like', 'know', 'don', 'okay', 'zak', 'just', 'yeah', 'want']",0.0003765450026248,0.3816086760054225,0.0339244281691845,0.2021790462090593,0.0933694181326116,"{'anger': 0.053691275167785234, 'anticipation': 0.10514541387024609, 'disgust': 0.05592841163310962, 'fear': 0.08501118568232663, 'joy': 0.09172259507829977, 'negative': 0.15883668903803133, 'positive': 0.19910514541387025, 'sadness': 0.09395973154362416, 'surprise': 0.042505592841163314, 'trust': 0.11409395973154363}",0.0087956698240866,0.0105061003163126,5,0.6799729364005412,0.0179243087768554,"{'verb': 0.1300774829772247, 'adjective': 0.031697581591922985, 'noun': 0.06891289034984738}",0.1323080535336933,"{'present': 0.8302808302808303, 'past': 0.115995115995116, 'future': 0.05372405372405373}",36.455856061032726,2432.531,0.0,"[0.19945308172869783, 0.16958632143535238, 0.21363453643126365, 0.21130402638690265, 0.20602203401778132]",0.163834273815155,0.2223280221223831,tt1945237,,0
1600,9838,6.14107365792759,0.1035779630006098,"['like', 'gonna', 'don', 'want', 'just', 'know', 'oh', 'nathan', 'baby', 'school']",0.0002501563477173,0.3782272819678796,0.0268844882981601,0.2114046792108974,0.0525,"{'anger': 0.0835030549898167, 'anticipation': 0.10386965376782077, 'disgust': 0.06109979633401222, 'fear': 0.07128309572301425, 'joy': 0.0855397148676171, 'negative': 0.19144602851323828, 'positive': 0.15885947046843177, 'sadness': 0.09164969450101833, 'surprise': 0.048879837067209775, 'trust': 0.10386965376782077}",0.018125,0.0106729009961374,5,0.6975,0.0170901548117399,"{'verb': 0.1263180092787853, 'noun': 0.06938000843525939, 'adjective': 0.03996204133277098}",0.1306410797132011,"{'present': 0.8526077097505669, 'past': 0.10147392290249434, 'future': 0.04591836734693878}",38.88002838242072,2469.134,0.0243000177390129,"[0.21242710234737988, 0.18944373557688135, 0.19863352820250854, 0.2002358373365544, 0.199259796536674]",0.1669821590185165,0.2324281483888626,tt1951316,,0
938,7328,7.394550958627649,0.1209061135371179,"['yeah', 'oh', 'mackenzie', 'josh', 'know', 'baby', 'gonna', 'okay', 'like', 'don']",0.0011537069948322,0.3453875545851528,0.0476672797115227,0.2352408429398133,0.138592750533049,"{'anger': 0.05707762557077625, 'anticipation': 0.10730593607305935, 'disgust': 0.04794520547945205, 'fear': 0.08447488584474885, 'joy': 0.1050228310502283, 'negative': 0.14840182648401826, 'positive': 0.18949771689497716, 'sadness': 0.08904109589041095, 'surprise': 0.0639269406392694, 'trust': 0.10730593607305935}",0.0234541577825159,0.0066866812227074,5,0.7388059701492538,0.0155698424205183,"{'noun': 0.10492247478548848, 'verb': 0.1293090471172663, 'adjective': 0.033870239349691404}",0.1222339304531085,"{'past': 0.13327370304114491, 'present': 0.815742397137746, 'future': 0.050983899821109124}",22.894028067557723,2458.283,0.0,"[0.194163239139713, 0.16738050022314027, 0.19911283255796183, 0.23788207110907597, 0.20146135697010917]",0.1578862965106964,0.2169770151376724,tt1975334,,0
1529,9542,6.21628664495114,0.1056382309788304,"['like', 'gonna', 'just', 'don', 'know', 'yeah', 'want', 'joey', 'okay', 'baby']",0.0003389958190515,0.3823097883043387,0.0545122284698805,0.2145083572356076,0.05297580117724,"{'anger': 0.05145413870246085, 'anticipation': 0.12304250559284116, 'disgust': 0.040268456375838924, 'fear': 0.06487695749440715, 'joy': 0.10738255033557047, 'negative': 0.13870246085011187, 'positive': 0.22595078299776286, 'sadness': 0.0738255033557047, 'surprise': 0.04697986577181208, 'trust': 0.12751677852348994}",0.0098103335513407,0.0096415845734646,5,0.5801177240026161,0.0176023710519075,"{'verb': 0.11887428012604585, 'noun': 0.07160708464631099, 'adjective': 0.033358687384548516}",0.1239813104422471,"{'future': 0.0499691548426897, 'present': 0.8044417026526836, 'past': 0.14558914250462676}",36.74359029815417,2496.762,0.0240311251132466,"[0.17631874960723407, 0.20017288582885276, 0.1976872129463387, 0.1938212656967295, 0.23199988592084272]",0.1674906760454177,0.2251600325107574,tt2306887,,0
1365,8421,6.155701754385965,0.1060444127775798,"['like', 'gonna', 'just', 'yeah', 'want', 'baby', 'forest', 'don', 'think', 'okay']",0.0002739196287583,0.3974587341170882,0.0381765672599005,0.19783492715125,0.0688644688644688,"{'anger': 0.06004618937644342, 'anticipation': 0.10623556581986143, 'disgust': 0.04849884526558892, 'fear': 0.09006928406466513, 'joy': 0.08545034642032333, 'negative': 0.15011547344110854, 'positive': 0.19399538106235567, 'sadness': 0.09699769053117784, 'surprise': 0.04387990762124711, 'trust': 0.12471131639722864}",0.0102564102564102,0.007718798242489,5,0.6688644688644688,0.0166987124830484,"{'noun': 0.07295395630169114, 'verb': 0.12109616096778175, 'adjective': 0.03444019256881867}",0.1317121343044068,"{'present': 0.7982515131136516, 'future': 0.05245460659045057, 'past': 0.14929388029589777}",33.2603284690949,2462.393,0.0974661640119997,"[0.1602476348465997, 0.2249253869791398, 0.1960987693610838, 0.23075536736755192, 0.1879728414456218]",0.1597055047750473,0.2130403220653534,tt2331215,,0
1943,12377,6.235264483627204,0.0865314696614688,"['like', 'know', 'baby', 'want', 'yeah', 'matt', 'gonna', 'okay', 'don', 'just']",0.0002782705669776,0.3751312919124182,0.0476858569891251,0.2112579924054584,0.0910962429233144,"{'anger': 0.07114624505928854, 'anticipation': 0.10276679841897234, 'disgust': 0.05928853754940711, 'fear': 0.08102766798418973, 'joy': 0.09090909090909091, 'negative': 0.1422924901185771, 'positive': 0.1956521739130435, 'sadness': 0.08300395256916997, 'surprise': 0.04940711462450593, 'trust': 0.12450592885375494}",0.0118373648996397,0.0103417629474024,5,0.6958311888831703,0.0164771676063537,"{'noun': 0.0678163792385237, 'adjective': 0.02907606431725402, 'verb': 0.11855369490960593}",0.1339665083729067,"{'present': 0.8395454545454546, 'past': 0.10636363636363637, 'future': 0.05409090909090909}",31.736024225872946,3673.428,0.0490005520728866,"[0.19478069823203653, 0.2047075391376407, 0.1891990357805845, 0.2211135493636089, 0.19019917748612625]",0.1656492352485656,0.2546966075897217,tt2381894,,0
1583,9656,6.080604534005038,0.0974523612261806,"['like', 'just', 'gonna', 'know', 'tyler', 'mom', 'want', 'come', 'don', 'baby']",0.0002196217235433,0.382145816072908,0.0379631813578433,0.1934244627977225,0.0884396715097915,"{'anger': 0.06419753086419754, 'anticipation': 0.11604938271604938, 'disgust': 0.04938271604938271, 'fear': 0.08888888888888889, 'joy': 0.07901234567901234, 'negative': 0.16296296296296298, 'positive': 0.18765432098765433, 'sadness': 0.08641975308641975, 'surprise': 0.05185185185185185, 'trust': 0.11358024691358025}",0.0075805432722678,0.0102526926263463,5,0.5975994946304485,0.0169120784848928,"{'noun': 0.0641619119388524, 'adjective': 0.030466142749488643, 'verb': 0.1257401227258047}",0.1423188717838303,"{'present': 0.7945285215366705, 'past': 0.15541327124563445, 'future': 0.050058207217694994}",38.076911512673256,2494.425,0.0,"[0.22253968334223043, 0.18220102378598932, 0.21237650287653095, 0.19196677759100111, 0.1909160124042465]",0.1690346896648407,0.2266180962324142,tt2381896,,0
1405,8654,6.155049786628734,0.1066558816732147,"['like', 'yeah', 'know', 'don', 'baby', 'just', 'blake', 'want', 'mom', 'really']",0.0007786598533929,0.3940374393344118,0.0343152881124411,0.2022177970174605,0.0676156583629893,"{'anger': 0.06987951807228916, 'anticipation': 0.11566265060240964, 'disgust': 0.0746987951807229, 'fear': 0.0891566265060241, 'joy': 0.0891566265060241, 'negative': 0.14216867469879518, 'positive': 0.18795180722891566, 'sadness': 0.0891566265060241, 'surprise': 0.043373493975903614, 'trust': 0.09879518072289156}",0.0035587188612099,0.0093598336029581,5,0.7181494661921708,0.0172511655837297,"{'verb': 0.1339947406167822, 'noun': 0.06944776476213244, 'adjective': 0.02737269901984222}",0.1404494382022472,"{'present': 0.8186335403726708, 'past': 0.13043478260869565, 'future': 0.05093167701863354}",34.02564556901737,2477.543,0.0242175413302614,"[0.18254929163434316, 0.1805712067778431, 0.19709404206384676, 0.2395587007275913, 0.2002267587963738]",0.16355562210083,0.2071440368890762,tt2381391,,0
1426,9363,6.395491803278689,0.0987931218626508,"['like', 'know', 'yeah', 'baby', 'don', 'gonna', 'just', 'ben', 'good', 'tristan']",0.0003395585738539,0.3643063120794617,0.0524171387284991,0.2210479932281527,0.1164095371669004,"{'anger': 0.06067961165048544, 'anticipation': 0.10436893203883495, 'disgust': 0.0412621359223301, 'fear': 0.09466019417475728, 'joy': 0.08737864077669903, 'negative': 0.14805825242718446, 'positive': 0.20631067961165048, 'sadness': 0.0825242718446602, 'surprise': 0.05339805825242718, 'trust': 0.12135922330097088}",0.0035063113604488,0.010039517248745,5,0.6577840112201964,0.0161316655576229,"{'noun': 0.0708922261484099, 'adjective': 0.03301678445229682, 'verb': 0.11627650176678445}",0.1221289752650176,"{'present': 0.8121137206427689, 'past': 0.14400494437577255, 'future': 0.04388133498145859}",34.550572006606444,2476.37,0.0,"[0.16464096341176526, 0.2063867247554186, 0.20704242414567933, 0.213143256177293, 0.2087866315098435]",0.1650223135948181,0.2682653665542602,tt3594188,,0
1349,8363,6.190229459659512,0.1060624177926581,"['like', 'baby', 'just', 'know', 'gonna', 'yeah', 'okay', 'iman', 'think', 'don']",0.0004850279248503,0.3810833432978596,0.0404520597802658,0.218570758748937,0.1171237954040029,"{'anger': 0.058524173027989825, 'anticipation': 0.10941475826972011, 'disgust': 0.05343511450381679, 'fear': 0.08396946564885496, 'joy': 0.09414758269720101, 'negative': 0.16539440203562342, 'positive': 0.19338422391857507, 'sadness': 0.08142493638676845, 'surprise': 0.05089058524173028, 'trust': 0.10941475826972011}",0.0066716085989621,0.0113595599665191,5,0.530763528539659,0.017215296626091,"{'verb': 0.11944169960474309, 'noun': 0.06361166007905138, 'adjective': 0.034955533596837944}",0.1329051383399209,"{'present': 0.7933828494260635, 'past': 0.16070222822417285, 'future': 0.04591492234976367}",32.48920538725134,2491.289,0.0240839180038927,"[0.19085245271788723, 0.22975359384371669, 0.1716070975243072, 0.20317895963739668, 0.2046078962766903]",0.1666167229413986,0.2299116253852844,tt2388825,,0
1318,7985,6.035525321239607,0.1123356293049467,"['like', 'yeah', 'just', 'know', 'don', 'want', 'gonna', 'colin', 'house', 'mean']",0.0007212787604144,0.3606762680025047,0.0364669490537282,0.2136641225816906,0.082701062215478,"{'anger': 0.059496567505720827, 'anticipation': 0.11441647597254005, 'disgust': 0.05491990846681922, 'fear': 0.08009153318077804, 'joy': 0.09153318077803203, 'negative': 0.14874141876430205, 'positive': 0.18764302059496568, 'sadness': 0.08695652173913043, 'surprise': 0.05034324942791762, 'trust': 0.12585812356979406}",0.0053110773899848,0.0091421415153412,5,0.7458270106221547,0.0171519890427589,"{'noun': 0.06636539703034215, 'verb': 0.12020658489347967, 'adjective': 0.03486120077469335}",0.117495158166559,"{'present': 0.8002894356005789, 'past': 0.14182344428364688, 'future': 0.05788712011577424}",31.65852984801263,2497.905,0.0480402577359827,"[0.1875194322890859, 0.22043581131299583, 0.20649660394777197, 0.20662991911517384, 0.17891823333497084]",0.1752138435840606,0.234781876206398,tt2396781,,0
1214,7182,5.862857142857143,0.1193260930103035,"['yeah', 'just', 'okay', 'like', 'don', 'know', 'baby', 'want', 'gonna', 'lukas']",0.0005364726718104,0.3739905318852687,0.0529496311966452,0.2315549585043355,0.0823723228995057,"{'anger': 0.045454545454545456, 'anticipation': 0.10427807486631016, 'disgust': 0.0427807486631016, 'fear': 0.08288770053475936, 'joy': 0.11229946524064172, 'negative': 0.13368983957219252, 'positive': 0.20320855614973263, 'sadness': 0.0962566844919786, 'surprise': 0.06417112299465241, 'trust': 0.11497326203208556}",0.0131795716639209,0.0098858256752993,5,0.6943986820428336,0.0178119000047445,"{'noun': 0.06132143371239384, 'adjective': 0.031092557938678565, 'verb': 0.12379444364473874}",0.136893623146682,"{'present': 0.7904238618524333, 'future': 0.04552590266875981, 'past': 0.1640502354788069}",28.97704353001177,2513.714,0.0477381277265432,"[0.21921047205475555, 0.20559746503286233, 0.22459360038318077, 0.1758969847461675, 0.1747014777830326]",0.1695922315120697,0.2312507778406143,tt2157238,5.3,0
